"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"hist_primary"	"hist_secondary"	"match_id"
"EFO21_OVARY"	"EFO21_OVARY"	"EFO-21"	"CCLE"	"ovary"	"carcinoma"	"serous_carcinoma"	"EFO21"
"EFO21_OVARY"	"EFO-21"	NA	"cosmic_clp"	"ovary"	"carcinoma"	"serous_carcinoma"	"EFO21"
"EFO21_OVARY"	"EFO-21"	"911905"	"gdsc"	"urogenital_system"	"ovary"	NA	"EFO21"
"EFO27_OVARY"	"EFO27_OVARY"	"EFO-27"	"CCLE"	"ovary"	"carcinoma"	"mucinous_carcinoma"	"EFO27"
"EFO27_OVARY"	"EFO-27"	NA	"cosmic_clp"	"ovary"	"carcinoma"	"mucinous_carcinoma"	"EFO27"
"EFO27_OVARY"	"EFO-27"	"906852"	"gdsc"	"urogenital_system"	"ovary"	NA	"EFO27"
"EGI1_BILIARY_TRACT"	"EGI-1"	NA	"cosmic_clp"	"biliary_tract"	"carcinoma"	"adenocarcinoma"	"EGI1"
"EGI1_BILIARY_TRACT"	"EGI-1"	"906853"	"gdsc"	"digestive_system"	"biliary_tract"	NA	"EGI1"
"EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EHEB"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma"	"EHEB"
"EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EHEB"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"chronic_lymphocytic_leukaemia-small_lymphocytic_lymphoma"	"EHEB"
"EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EHEB"	"906854"	"gdsc"	"blood"	"lymphoid_neoplasm_other"	NA	"EHEB"
"EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EJM"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"EJM"
"EJM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EJM"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"plasma_cell_myeloma"	"EJM"
"EKVX_LUNG"	"EKVX"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"EKVX"
"EKVX_LUNG"	"EKVX"	"905970"	"gdsc"	"lung"	"lung_NSCLC_adenocarcinoma"	NA	"EKVX"
"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EM-2"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"blast_phase_chronic_myeloid_leukaemia"	"EM2"
"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EM-2"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"blast_phase_chronic_myeloid_leukaemia"	"EM2"
"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EM-2"	"906855"	"gdsc"	"blood"	"chronic_myeloid_leukaemia"	NA	"EM2"
"EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EM-2"	NA	"eurofins"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"blast_phase_chronic_myeloid_leukaemia"	"EM2"
"EMCBAC1_LUNG"	"EMC-BAC-1"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"EMCBAC1"
"EMCBAC2_LUNG"	"EMC-BAC-2"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"EMCBAC2"
"EN_ENDOMETRIUM"	"EN_ENDOMETRIUM"	"EN"	"CCLE"	"endometrium"	"carcinoma"	"NS"	"EN"
"EN_ENDOMETRIUM"	"EN"	NA	"cosmic_clp"	"endometrium"	"carcinoma"	"NS"	"EN"
"EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EOL-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"EOL1"
"EOL1CELL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EoL-1-cell"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"chronic_eosinophilic_leukaemia-hypereosinophilic_syndrome"	"EOL1CELL"
"EOL1CELL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"EoL-1-cell"	"906856"	"gdsc"	"blood"	"haematopoietic_neoplasm_other"	NA	"EOL1CELL"
"EPLC272H_LUNG"	"EPLC272H_LUNG"	"EPLC-272H"	"CCLE"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"EPLC272H"
"EPLC272H_LUNG"	"EPLC-272H"	NA	"cosmic_clp"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"EPLC272H"
"EPLC272H_LUNG"	"EPLC-272H"	"753556"	"gdsc"	"lung"	"lung_NSCLC_squamous_cell_carcinoma"	NA	"EPLC272H"
"ES1_BONE"	"ES1"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"ES1"
"ES1_BONE"	"ES1"	"949158"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"ES1"
"ES2_OVARY"	"ES2_OVARY"	"ES-2"	"CCLE"	"ovary"	"carcinoma"	"clear_cell_carcinoma"	"ES2"
"ES2_OVARY"	"ES-2"	NA	"cosmic_clp"	"ovary"	"carcinoma"	"NS"	"ES2"
"ES2_OVARY"	"ES-2"	NA	"eurofins"	"ovary"	"carcinoma"	"clear_cell_carcinoma"	"ES2"
"ES3_BONE"	"ES3"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"ES3"
"ES3_BONE"	"ES3"	"684055"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"ES3"
"ES4_BONE"	"ES4"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"ES4"
"ES4_BONE"	"ES4"	"949156"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"ES4"
"ES5_BONE"	"ES5"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"ES5"
"ES5_BONE"	"ES5"	"684057"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"ES5"
"ES6_BONE"	"ES6"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"ES6"
"ES6_BONE"	"ES6"	"949157"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"ES6"
"ES7_BONE"	"ES7"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"ES7"
"ES7_BONE"	"ES7"	"684059"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"ES7"
"ES8_BONE"	"ES8"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"ES8"
"ES8_BONE"	"ES8"	"949155"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"ES8"
"ESO26_OESOPHAGUS"	"ESO26"	NA	"cosmic_clp"	"oesophagus"	"carcinoma"	"NS"	"ESO26"
"ESO51_OESOPHAGUS"	"ESO51"	NA	"cosmic_clp"	"oesophagus"	"carcinoma"	"NS"	"ESO51"
"ESS1_ENDOMETRIUM"	"ESS1_ENDOMETRIUM"	"ESS-1"	"CCLE"	"endometrium"	"carcinoma"	"carcinosarcoma-malignant_mesodermal_mixed_tumour"	"ESS1"
"ESS1_ENDOMETRIUM"	"ESS-1"	NA	"cosmic_clp"	"endometrium"	"carcinoma"	"carcinosarcoma-malignant_mesodermal_mixed_tumour"	"ESS1"
"ESS1_ENDOMETRIUM"	"ESS-1"	"907000"	"gdsc"	"urogenital_system"	"endometrium"	NA	"ESS1"
"ETK1_BILIARY_TRACT"	"ETK-1"	NA	"cosmic_clp"	"biliary_tract"	"carcinoma"	"adenocarcinoma"	"ETK1"
"ETK1_BILIARY_TRACT"	"ETK-1"	"906861"	"gdsc"	"digestive_system"	"biliary_tract"	NA	"ETK1"
"EVSAT_BREAST"	"EVSAT_BREAST"	"EVSA-T"	"CCLE"	"breast"	"carcinoma"	"NS"	"EVSAT"
"EVSAT_BREAST"	"EVSA-T"	NA	"cosmic_clp"	"breast"	"carcinoma"	"NS"	"EVSAT"
"EVSAT_BREAST"	"EVSA-T"	"906862"	"gdsc"	"breast"	"breast"	NA	"EVSAT"
"EW1_BONE"	"EW-1"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW1"
"EW1_BONE"	"EW-1"	"949163"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW1"
"EW11_BONE"	"EW-11"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW11"
"EW11_BONE"	"EW-11"	"684062"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW11"
"EW12_BONE"	"EW-12"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW12"
"EW12_BONE"	"EW-12"	"949162"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW12"
"EW13_BONE"	"EW-13"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW13"
"EW13_BONE"	"EW-13"	"949166"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW13"
"EW16_BONE"	"EW-16"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW16"
"EW16_BONE"	"EW-16"	"949165"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW16"
"EW18_BONE"	"EW-18"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW18"
"EW18_BONE"	"EW-18"	"949164"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW18"
"EW22_BONE"	"EW-22"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW22"
"EW22_BONE"	"EW-22"	"949167"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW22"
"EW24_BONE"	"EW-24"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW24"
"EW24_BONE"	"EW-24"	"949168"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW24"
"EW3_BONE"	"EW-3"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW3"
"EW3_BONE"	"EW-3"	"949161"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW3"
"EW7_BONE"	"EW-7"	NA	"cosmic_clp"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW7"
"EW7_BONE"	"EW-7"	"949160"	"gdsc"	"bone"	"ewings_sarcoma"	NA	"EW7"
"EW8_BONE"	"EW8_BONE"	"EW8"	"CCLE"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EW8"
"EWS502_BONE"	"EWS502_BONE"	"EWS502"	"CCLE"	"bone"	"Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour"	"NS"	"EWS502"
"F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"F-36P"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"F36P"
"F5_CENTRAL_NERVOUS_SYSTEM"	"F5_CENTRAL_NERVOUS_SYSTEM"	"F5"	"CCLE"	"central_nervous_system"	"meningioma"	"NS"	"F5"
"FADU_UPPER_AERODIGESTIVE_TRACT"	"FADU_UPPER_AERODIGESTIVE_TRACT"	"FaDu"	"CCLE"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"FADU"
"FADU_UPPER_AERODIGESTIVE_TRACT"	"FADU"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"FADU"
"FADU_UPPER_AERODIGESTIVE_TRACT"	"FADU"	"906863"	"gdsc"	"aero_digestive_tract"	"head_and_neck"	NA	"FADU"
"FADU_UPPER_AERODIGESTIVE_TRACT"	"FaDu"	NA	"eurofins"	"upper_aerodigestive_tract"	"carcinoma"	"squamous_cell_carcinoma"	"FADU"
"FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Farage"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"B_cell_lymphoma_unspecified"	"FARAGE"
"FLO1_OESOPHAGUS"	"FLO-1"	NA	"cosmic_clp"	"oesophagus"	"carcinoma"	"NS"	"FLO1"
"FTC133_THYROID"	"FTC133_THYROID"	"FTC-133"	"CCLE"	"thyroid"	"carcinoma"	"follicular_carcinoma"	"FTC133"
"FTC133_THYROID"	"FTC-133"	NA	"cosmic_clp"	"thyroid"	"carcinoma"	"follicular_carcinoma"	"FTC133"
"FTC133_THYROID"	"FTC-133"	"906864"	"gdsc"	"thyroid"	"thyroid"	NA	"FTC133"
"FTC238_THYROID"	"FTC238_THYROID"	"FTC-238"	"CCLE"	"thyroid"	"carcinoma"	"follicular_carcinoma"	"FTC238"
"FU97_STOMACH"	"FU97_STOMACH"	"FU97"	"CCLE"	"stomach"	"carcinoma"	"diffuse_adenocarcinoma"	"FU97"
"FU97_STOMACH"	"FU97"	NA	"cosmic_clp"	"stomach"	"carcinoma"	"NS"	"FU97"
"FUOV1_OVARY"	"FUOV1_OVARY"	"FU-OV-1"	"CCLE"	"ovary"	"carcinoma"	"serous_carcinoma"	"FUOV1"
"FUOV1_OVARY"	"FU-OV-1"	NA	"cosmic_clp"	"ovary"	"carcinoma"	"NS"	"FUOV1"
"G292CLONEA141B1_BONE"	"G292CLONEA141B1_BONE"	"G-292, clone A141B1"	"CCLE"	"bone"	"osteosarcoma"	"NS"	"G292CLONEA141B1"
"G292CLONEA141B1_BONE"	"G-292_Clone_A141B1"	NA	"cosmic_clp"	"bone"	"osteosarcoma"	"NS"	"G292CLONEA141B1"
"G361_SKIN"	"G361_SKIN"	"G-361"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"G361"
"G361_SKIN"	"G-361"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"G361"
"G361_SKIN"	"G-361"	"906865"	"gdsc"	"skin"	"melanoma"	NA	"G361"
"G401_SOFT_TISSUE"	"G401_SOFT_TISSUE"	"G-401"	"CCLE"	"soft_tissue"	"rhabdoid_tumour"	"NS"	"G401"
"G401_SOFT_TISSUE"	"G-401"	NA	"cosmic_clp"	"soft_tissue"	"rhabdoid_tumour"	"NS"	"G401"
"G401_SOFT_TISSUE"	"G-401"	"907299"	"gdsc"	"kidney"	"kidney"	NA	"G401"
"G401_SOFT_TISSUE"	"G-401"	NA	"eurofins"	"soft_tissue"	"rhabdoid_tumour"	"NS"	"G401"
"G402_SOFT_TISSUE"	"G402_SOFT_TISSUE"	"G-402"	"CCLE"	"soft_tissue"	"rhabdoid_tumour"	"NS"	"G402"
"G402_SOFT_TISSUE"	"G-402"	NA	"cosmic_clp"	"soft_tissue"	"leiomyoblastoma"	"NS"	"G402"
"G402_SOFT_TISSUE"	"G-402"	"907298"	"gdsc"	"soft_tissue"	"soft_tissue_other"	NA	"G402"
"G402_SOFT_TISSUE"	"G-402"	NA	"eurofins"	"soft_tissue"	"rhabdoid_tumour"	"NS"	"G402"
"GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GA-10"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"GA10"
"GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GA-10"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"Burkitt_lymphoma"	"GA10"
"GAK_SKIN"	"GAK"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"GAK"
"GAK_SKIN"	"GAK"	"910932"	"gdsc"	"skin"	"melanoma"	NA	"GAK"
"GAMG_CENTRAL_NERVOUS_SYSTEM"	"GAMG_CENTRAL_NERVOUS_SYSTEM"	"GAMG"	"CCLE"	"central_nervous_system"	"glioma"	"NS"	"GAMG"
"GAMG_CENTRAL_NERVOUS_SYSTEM"	"GAMG"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"NS"	"GAMG"
"GAMG_CENTRAL_NERVOUS_SYSTEM"	"GAMG"	"906868"	"gdsc"	"nervous_system"	"glioma"	NA	"GAMG"
"GB1_CENTRAL_NERVOUS_SYSTEM"	"GB1_CENTRAL_NERVOUS_SYSTEM"	"GB-1"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_IV"	"GB1"
"GB1_CENTRAL_NERVOUS_SYSTEM"	"GB-1"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"NS"	"GB1"
"GB1_CENTRAL_NERVOUS_SYSTEM"	"GB-1"	"687568"	"gdsc"	"nervous_system"	"glioma"	NA	"GB1"
"GCIY_STOMACH"	"GCIY_STOMACH"	"GCIY"	"CCLE"	"stomach"	"carcinoma"	"adenocarcinoma"	"GCIY"
"GCIY_STOMACH"	"GCIY"	NA	"cosmic_clp"	"stomach"	"carcinoma"	"adenocarcinoma"	"GCIY"
"GCIY_STOMACH"	"GCIY"	"906869"	"gdsc"	"digestive_system"	"stomach"	NA	"GCIY"
"GCT_SOFT_TISSUE"	"GCT_SOFT_TISSUE"	"GCT"	"CCLE"	"soft_tissue"	"malignant_fibrous_histiocytoma-pleomorphic_sarcoma"	"NS"	"GCT"
"GCT_SOFT_TISSUE"	"GCT"	NA	"cosmic_clp"	"soft_tissue"	"malignant_fibrous_histiocytoma-pleomorphic_sarcoma"	"NS"	"GCT"
"GCT_SOFT_TISSUE"	"GCT"	"906999"	"gdsc"	"soft_tissue"	"soft_tissue_other"	NA	"GCT"
"GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GDM-1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"GDM1"
"GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GDM-1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"haematopoietic_neoplasm"	"acute_myeloid_leukaemia"	"GDM1"
"GDM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GDM-1"	"906870"	"gdsc"	"blood"	"acute_myeloid_leukaemia"	NA	"GDM1"
"GEO_LARGE_INTESTINE"	"GEO"	NA	"cosmic_clp"	"large_intestine"	"carcinoma"	"NS"	"GEO"
"GI1_CENTRAL_NERVOUS_SYSTEM"	"GI1_CENTRAL_NERVOUS_SYSTEM"	"GI-1"	"CCLE"	"central_nervous_system"	"glioma"	"gliosarcoma"	"GI1"
"GI1_CENTRAL_NERVOUS_SYSTEM"	"GI-1"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"gliosarcoma"	"GI1"
"GI1_CENTRAL_NERVOUS_SYSTEM"	"GI-1"	"906871"	"gdsc"	"nervous_system"	"glioma"	NA	"GI1"
"GIMEN_AUTONOMIC_GANGLIA"	"GI-ME-N"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"GIMEN"
"GIMEN_AUTONOMIC_GANGLIA"	"GI-ME-N"	"906872"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"GIMEN"
"GMEL_SKIN"	"G-MEL"	NA	"cosmic_clp"	"skin"	"malignant_melanoma"	"NS"	"GMEL"
"GMS10_CENTRAL_NERVOUS_SYSTEM"	"GMS10_CENTRAL_NERVOUS_SYSTEM"	"GMS-10"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_IV"	"GMS10"
"GMS10_CENTRAL_NERVOUS_SYSTEM"	"GMS-10"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"astrocytoma_Grade_IV"	"GMS10"
"GMS10_CENTRAL_NERVOUS_SYSTEM"	"GMS-10"	"906873"	"gdsc"	"nervous_system"	"glioma"	NA	"GMS10"
"GOS3_CENTRAL_NERVOUS_SYSTEM"	"GOS3_CENTRAL_NERVOUS_SYSTEM"	"GOS-3"	"CCLE"	"central_nervous_system"	"glioma"	"astrocytoma"	"GOS3"
"GOTO_AUTONOMIC_GANGLIA"	"GOTO"	NA	"cosmic_clp"	"autonomic_ganglia"	"neuroblastoma"	"NS"	"GOTO"
"GOTO_AUTONOMIC_GANGLIA"	"GOTO"	"906875"	"gdsc"	"nervous_system"	"neuroblastoma"	NA	"GOTO"
"GP2D_LARGE_INTESTINE"	"GP2D_LARGE_INTESTINE"	"GP2d"	"CCLE"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"GP2D"
"GP5D_LARGE_INTESTINE"	"GP5d"	NA	"cosmic_clp"	"large_intestine"	"carcinoma"	"adenocarcinoma"	"GP5D"
"GP5D_LARGE_INTESTINE"	"GP5d"	"907291"	"gdsc"	"digestive_system"	"large_intestine"	NA	"GP5D"
"GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GRANTA-519"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"mantle_cell_lymphoma"	"GRANTA519"
"GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GRANTA-519"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"B_cell_lymphoma_unspecified"	"GRANTA519"
"GRM_SKIN"	"GRM_SKIN"	"GR-M"	"CCLE"	"skin"	"malignant_melanoma"	"NS"	"GRM"
"GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GR-ST"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_leukaemia"	"GRST"
"GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"GR-ST"	"906877"	"gdsc"	"blood"	"lymphoblastic_leukemia"	NA	"GRST"
"GSS_STOMACH"	"GSS_STOMACH"	"GSS"	"CCLE"	"stomach"	"carcinoma"	"adenocarcinoma"	"GSS"
"GSU_STOMACH"	"GSU_STOMACH"	"GSU"	"CCLE"	"stomach"	"carcinoma"	"adenocarcinoma"	"GSU"
"GT3TKB_STOMACH"	"GT3TKB"	NA	"cosmic_clp"	"stomach"	"carcinoma"	"adenocarcinoma"	"GT3TKB"
"GT3TKB_STOMACH"	"GT3TKB"	"907041"	"gdsc"	"digestive_system"	"stomach"	NA	"GT3TKB"
"H2369_PLEURA"	"H2369"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2369"
"H2373_PLEURA"	"H2373"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2373"
"H2461_PLEURA"	"H2461"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2461"
"H2591_PLEURA"	"H2591"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2591"
"H2595_PLEURA"	"H2595"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2595"
"H2722_PLEURA"	"H2722"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2722"
"H2731_PLEURA"	"H2731"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2731"
"H2795_PLEURA"	"H2795"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2795"
"H2803_PLEURA"	"H2803"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2803"
"H2804_PLEURA"	"H2804"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2804"
"H2810_PLEURA"	"H2810"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2810"
"H2818_PLEURA"	"H2818"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2818"
"H2869_PLEURA"	"H2869"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H2869"
"H290_PLEURA"	"H290"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H290"
"H3118_UPPER_AERODIGESTIVE_TRACT"	"H3118"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"carcinoma"	"NS"	"H3118"
"H3255_LUNG"	"H3255"	NA	"cosmic_clp"	"lung"	"carcinoma"	"adenocarcinoma"	"H3255"
"H4_CENTRAL_NERVOUS_SYSTEM"	"H4_CENTRAL_NERVOUS_SYSTEM"	"H4"	"CCLE"	"central_nervous_system"	"glioma"	"NS"	"H4"
"H4_CENTRAL_NERVOUS_SYSTEM"	"H4"	NA	"cosmic_clp"	"central_nervous_system"	"glioma"	"NS"	"H4"
"H4_CENTRAL_NERVOUS_SYSTEM"	"H4"	"907042"	"gdsc"	"nervous_system"	"glioma"	NA	"H4"
"H4_CENTRAL_NERVOUS_SYSTEM"	"H4"	NA	"eurofins"	"central_nervous_system"	"glioma"	"NS"	"H4"
"H513_PLEURA"	"H513"	NA	"cosmic_clp"	"pleura"	"mesothelioma"	"NS"	"H513"
"H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"H9"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"mycosis_fungoides-Sezary_syndrome"	"H9"
"H9_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"H9"	"907043"	"gdsc"	"blood"	"lymphoid_neoplasm_other"	NA	"H9"
"HA7RCC_KIDNEY"	"HA7-RCC"	NA	"cosmic_clp"	"kidney"	"carcinoma"	"clear_cell_renal_cell_carcinoma"	"HA7RCC"
"HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HAL-01"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"acute_lymphoblastic_leukaemia"	"HAL01"
"HAL01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HAL-01"	"949153"	"gdsc"	"blood"	"lymphoblastic_leukemia"	NA	"HAL01"
"HARA_LUNG"	"HARA_LUNG"	"HARA"	"CCLE"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"HARA"
"HARA_LUNG"	"HARA"	NA	"cosmic_clp"	"lung"	"carcinoma"	"squamous_cell_carcinoma"	"HARA"
"HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HC-1"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"lymphoid_neoplasm"	"hairy_cell_leukaemia"	"HC1"
