"unified_id"	"native_id"	"alt_id"	"id_type"	"tissue"	"match_id"
"HCC827_LUNG"	"HCC-827"	NA	"cosmic_clp"	"lung"	"HCC827"
"HCC827GR5_LUNG"	"HCC827GR5_LUNG"	"HCC-827-GR5"	"CCLE"	"lung"	"HCC827GR5"
"HCC95_LUNG"	"HCC95_LUNG"	"HCC-95"	"CCLE"	"lung"	"HCC95"
"HCE4_OESOPHAGUS"	"HCE-4"	NA	"cosmic_clp"	"oesophagus"	"HCE4"
"HCE4_OESOPHAGUS"	"HCE-4"	"753559"	"gdsc"	"aero_digestive_tract"	"HCE4"
"HCT116_LARGE_INTESTINE"	"HCT116_LARGE_INTESTINE"	"HCT 116"	"CCLE"	"large_intestine"	"HCT116"
"HCT116_LARGE_INTESTINE"	"HCT-116"	NA	"cosmic_clp"	"large_intestine"	"HCT116"
"HCT116_LARGE_INTESTINE"	"HCT-116"	"905936"	"gdsc"	"digestive_system"	"HCT116"
"HCT116_LARGE_INTESTINE"	"HCT-116"	NA	"eurofins"	"Colon"	"HCT116"
"HCT15_LARGE_INTESTINE"	"HCT15_LARGE_INTESTINE"	"HCT-15"	"CCLE"	"large_intestine"	"HCT15"
"HCT15_LARGE_INTESTINE"	"HCT-15"	NA	"cosmic_clp"	"large_intestine"	"HCT15"
"HCT15_LARGE_INTESTINE"	"HCT-15"	"905937"	"gdsc"	"digestive_system"	"HCT15"
"HCT15_LARGE_INTESTINE"	"HCT-15"	NA	"eurofins"	"Colon"	"HCT15"
"HCT8_LARGE_INTESTINE"	"HCT8_LARGE_INTESTINE"	"HCT-8"	"CCLE"	"large_intestine"	"HCT8"
"HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HDLM-2"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HDLM2"
"HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HDLM-2"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"HDLM2"
"HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HDLM-2"	"924110"	"gdsc"	"blood"	"HDLM2"
"HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HD-MY-Z"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HDMYZ"
"HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HD-MY-Z"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"HDMYZ"
"HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HD-MY-Z"	"907050"	"gdsc"	"blood"	"HDMYZ"
"HDQP1_BREAST"	"HDQP1_BREAST"	"HDQ-P1"	"CCLE"	"breast"	"HDQP1"
"HDQP1_BREAST"	"HDQ-P1"	NA	"cosmic_clp"	"breast"	"HDQP1"
"HEC1_ENDOMETRIUM"	"HEC-1"	NA	"cosmic_clp"	"endometrium"	"HEC1"
"HEC1_ENDOMETRIUM"	"HEC-1"	"907051"	"gdsc"	"urogenital_system"	"HEC1"
"HEC108_ENDOMETRIUM"	"HEC108_ENDOMETRIUM"	"HEC-108"	"CCLE"	"endometrium"	"HEC108"
"HEC151_ENDOMETRIUM"	"HEC151_ENDOMETRIUM"	"HEC-151"	"CCLE"	"endometrium"	"HEC151"
"HEC1A_ENDOMETRIUM"	"HEC1A_ENDOMETRIUM"	"HEC-1-A"	"CCLE"	"endometrium"	"HEC1A"
"HEC1A_ENDOMETRIUM"	"HEC-1-A"	NA	"eurofins"	"Female GU (Uterus)"	"HEC1A"
"HEC1B_ENDOMETRIUM"	"HEC1B_ENDOMETRIUM"	"HEC-1-B"	"CCLE"	"endometrium"	"HEC1B"
"HEC251_ENDOMETRIUM"	"HEC251_ENDOMETRIUM"	"HEC-251"	"CCLE"	"endometrium"	"HEC251"
"HEC265_ENDOMETRIUM"	"HEC265_ENDOMETRIUM"	"HEC-265"	"CCLE"	"endometrium"	"HEC265"
"HEC50B_ENDOMETRIUM"	"HEC50B_ENDOMETRIUM"	"HEC-50B"	"CCLE"	"endometrium"	"HEC50B"
"HEC59_ENDOMETRIUM"	"HEC59_ENDOMETRIUM"	"HEC-59"	"CCLE"	"endometrium"	"HEC59"
"HEC6_ENDOMETRIUM"	"HEC6_ENDOMETRIUM"	"HEC-6"	"CCLE"	"endometrium"	"HEC6"
"HEKTE_KIDNEY"	"HEKTE_KIDNEY"	"HEK TE"	"CCLE"	"kidney"	"HEKTE"
"HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HEL"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HEL"
"HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HEL"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"HEL"
"HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HEL"	"907053"	"gdsc"	"blood"	"HEL"
"HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HEL 92.1.7"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HEL9217"
"HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HEL-92-1-7"	NA	"eurofins"	"Haematopoietic and lymphoid (Erythroleukemia)"	"HEL9217"
"HELA_CERVIX"	"HeLa"	NA	"cosmic_clp"	"cervix"	"HELA"
"HELA_CERVIX"	"HeLa"	NA	"eurofins"	"Female GU (Cervix)"	"HELA"
"HEMCSS_BONE"	"H-EMC-SS"	NA	"cosmic_clp"	"bone"	"HEMCSS"
"HEMCSS_BONE"	"H-EMC-SS"	"907290"	"gdsc"	"bone"	"HEMCSS"
"HEP3B217_LIVER"	"HEP3B217_LIVER"	"Hep 3B2.1-7"	"CCLE"	"liver"	"HEP3B217"
"HEP3B217_NS"	"Hep_3B2_1-7"	NA	"cosmic_clp"	"NS"	"HEP3B217"
"HEPG2_LIVER"	"HEPG2_LIVER"	"Hep G2"	"CCLE"	"liver"	"HEPG2"
"HEPG2_LIVER"	"HepG2"	NA	"eurofins"	"Liver"	"HEPG2"
"HEY_OVARY"	"Hey"	NA	"cosmic_clp"	"ovary"	"HEY"
"HEYA8_OVARY"	"HEYA8_OVARY"	"Hey-A8"	"CCLE"	"ovary"	"HEYA8"
"HGC27_STOMACH"	"HGC27_STOMACH"	"HGC-27"	"CCLE"	"stomach"	"HGC27"
"HGC27_STOMACH"	"HGC-27"	NA	"cosmic_clp"	"stomach"	"HGC27"
"HGC27_STOMACH"	"HGC-27"	"907055"	"gdsc"	"digestive_system"	"HGC27"
"HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HH"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HH"
"HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HH"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"HH"
"HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HH"	"907056"	"gdsc"	"blood"	"HH"
"HK2_KIDNEY"	"HK2_KIDNEY"	"HK-2"	"CCLE"	"kidney"	"HK2"
"HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HL-60"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HL60"
"HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HL-60"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"HL60"
"HL60_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HL-60"	"905938"	"gdsc"	"blood"	"HL60"
"HLC1_LUNG"	"HLC1_LUNG"	"HLC-1"	"CCLE"	"lung"	"HLC1"
"HLE_LIVER"	"HLE_LIVER"	"HLE"	"CCLE"	"liver"	"HLE"
"HLE_LIVER"	"HLE"	NA	"cosmic_clp"	"liver"	"HLE"
"HLE_LIVER"	"HLE"	"907057"	"gdsc"	"digestive_system"	"HLE"
"HLE_LIVER"	"HLE"	NA	"eurofins"	"Liver"	"HLE"
"HLF_LIVER"	"HLF_LIVER"	"HLF"	"CCLE"	"liver"	"HLF"
"HLF_LIVER"	"HLF"	NA	"eurofins"	"Liver"	"HLF"
"HLFA_LUNG"	"HLFA_LUNG"	"HLF-a"	"CCLE"	"lung"	"HLFA"
"HMC18_BREAST"	"HMC18_BREAST"	"HMC-1-8"	"CCLE"	"breast"	"HMC18"
"HMCB_SKIN"	"HMCB_SKIN"	"HMCB"	"CCLE"	"skin"	"HMCB"
"HMCB_SKIN"	"HMCB"	NA	"eurofins"	"Skin"	"HMCB"
"HMEL_BREAST"	"HMEL_BREAST"	"HMEL"	"CCLE"	"breast"	"HMEL"
"HMVII_SKIN"	"HMV-II"	NA	"cosmic_clp"	"skin"	"HMVII"
"HMVII_SKIN"	"HMV-II"	"907058"	"gdsc"	"skin"	"HMVII"
"HN_UPPER_AERODIGESTIVE_TRACT"	"HN_UPPER_AERODIGESTIVE_TRACT"	"HN"	"CCLE"	"upper_aerodigestive_tract"	"HN"
"HN_UPPER_AERODIGESTIVE_TRACT"	"HN"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"HN"
"HN_UPPER_AERODIGESTIVE_TRACT"	"HN"	"907059"	"gdsc"	"aero_digestive_tract"	"HN"
"HO1N1_SALIVARY_GLAND"	"HO-1-N-1"	NA	"cosmic_clp"	"salivary_gland"	"HO1N1"
"HO1N1_SALIVARY_GLAND"	"HO-1-N-1"	"924111"	"gdsc"	"aero_digestive_tract"	"HO1N1"
"HO1U1_UPPER_AERODIGESTIVE_TRACT"	"HO-1-u-1"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"HO1U1"
"HOP62_LUNG"	"HOP-62"	NA	"cosmic_clp"	"lung"	"HOP62"
"HOP62_LUNG"	"HOP-62"	"905972"	"gdsc"	"lung"	"HOP62"
"HOP92_LUNG"	"HOP-92"	NA	"cosmic_clp"	"lung"	"HOP92"
"HOP92_LUNG"	"HOP-92"	"905973"	"gdsc"	"lung"	"HOP92"
"HOS_BONE"	"HOS_BONE"	"HOS"	"CCLE"	"bone"	"HOS"
"HOS_BONE"	"HOS"	NA	"cosmic_clp"	"bone"	"HOS"
"HOS_BONE"	"HOS"	"907060"	"gdsc"	"bone"	"HOS"
"HOS_BONE"	"HOS"	NA	"eurofins"	"Soft Tissue (Sarcoma)"	"HOS"
"HPAC_PANCREAS"	"HPAC_PANCREAS"	"HPAC"	"CCLE"	"pancreas"	"HPAC"
"HPAC_PANCREAS"	"HPAC"	NA	"cosmic_clp"	"pancreas"	"HPAC"
"HPAFII_PANCREAS"	"HPAFII_PANCREAS"	"HPAF-II"	"CCLE"	"pancreas"	"HPAFII"
"HPAFII_PANCREAS"	"HPAF-II"	NA	"cosmic_clp"	"pancreas"	"HPAFII"
"HPAFII_PANCREAS"	"HPAF-II"	"724869"	"gdsc"	"pancreas"	"HPAFII"
"HPAFII_PANCREAS"	"HPAF-II"	NA	"eurofins"	"Pancreas"	"HPAFII"
"HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HPB-ALL"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HPBALL"
"HRT18_LARGE_INTESTINE"	"HRT18_LARGE_INTESTINE"	"HRT-18"	"CCLE"	"large_intestine"	"HRT18"
"HRT18_LARGE_INTESTINE"	"HRT-18"	NA	"eurofins"	"Colon"	"HRT18"
"HS172T_URINARY_TRACT"	"HS172T_URINARY_TRACT"	"Hs 172.T"	"CCLE"	"urinary_tract"	"HS172T"
"HS229T_LUNG"	"HS229T_LUNG"	"Hs 229.T"	"CCLE"	"lung"	"HS229T"
"HS255T_LARGE_INTESTINE"	"HS255T_LARGE_INTESTINE"	"Hs 255.T"	"CCLE"	"large_intestine"	"HS255T"
"HS274T_BREAST"	"HS274T_BREAST"	"Hs 274.T"	"CCLE"	"breast"	"HS274T"
"HS281T_BREAST"	"HS281T_BREAST"	"Hs 281.T"	"CCLE"	"breast"	"HS281T"
"HS294T_SKIN"	"HS294T_SKIN"	"Hs 294T"	"CCLE"	"skin"	"HS294T"
"HS294T_SKIN"	"Hs 294T"	NA	"eurofins"	"Melanoma"	"HS294T"
"HS343T_BREAST"	"HS343T_BREAST"	"Hs 343.T"	"CCLE"	"breast"	"HS343T"
"HS445_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Hs-445"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"HS445"
"HS571T_OVARY"	"HS571T_OVARY"	"Hs 571.T"	"CCLE"	"ovary"	"HS571T"
"HS578T_BREAST"	"HS578T_BREAST"	"Hs 578T"	"CCLE"	"breast"	"HS578T"
"HS578T_BREAST"	"Hs-578-T"	NA	"cosmic_clp"	"breast"	"HS578T"
"HS578T_BREAST"	"Hs-578-T"	"905957"	"gdsc"	"breast"	"HS578T"
"HS578T_BREAST"	"Hs 578T"	NA	"eurofins"	"Breast"	"HS578T"
"HS600T_SKIN"	"HS600T_SKIN"	"Hs 600.T"	"CCLE"	"skin"	"HS600T"
"HS604T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HS604T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Hs 604.T"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HS604T"
"HS606T_BREAST"	"HS606T_BREAST"	"Hs 606.T"	"CCLE"	"breast"	"HS606T"
"HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Hs 611.T"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HS611T"
"HS616T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HS616T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Hs 616.T"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HS616T"
"HS618T_LUNG"	"HS618T_LUNG"	"Hs 618.T"	"CCLE"	"lung"	"HS618T"
"HS633T_SOFT_TISSUE"	"Hs633T"	NA	"cosmic_clp"	"soft_tissue"	"HS633T"
"HS675T_LARGE_INTESTINE"	"HS675T_LARGE_INTESTINE"	"Hs 675.T"	"CCLE"	"large_intestine"	"HS675T"
"HS683_CENTRAL_NERVOUS_SYSTEM"	"HS683_CENTRAL_NERVOUS_SYSTEM"	"Hs 683"	"CCLE"	"central_nervous_system"	"HS683"
"HS683_CENTRAL_NERVOUS_SYSTEM"	"Hs683"	NA	"cosmic_clp"	"central_nervous_system"	"HS683"
"HS688AT_SKIN"	"HS688AT_SKIN"	"Hs 688(A).T"	"CCLE"	"skin"	"HS688AT"
"HS695T_SKIN"	"HS695T_SKIN"	"Hs 695T"	"CCLE"	"skin"	"HS695T"
"HS695T_SKIN"	"Hs 695T"	NA	"eurofins"	"Skin (Melanoma)"	"HS695T"
"HS698T_LARGE_INTESTINE"	"HS698T_LARGE_INTESTINE"	"Hs 698.T"	"CCLE"	"large_intestine"	"HS698T"
"HS706T_BONE"	"HS706T_BONE"	"Hs 706.T"	"CCLE"	"bone"	"HS706T"
"HS729_SOFT_TISSUE"	"HS729_SOFT_TISSUE"	"Hs 729"	"CCLE"	"soft_tissue"	"HS729"
"HS737T_BONE"	"HS737T_BONE"	"Hs 737.T"	"CCLE"	"bone"	"HS737T"
"HS739T_BREAST"	"HS739T_BREAST"	"Hs 739.T"	"CCLE"	"breast"	"HS739T"
"HS742T_BREAST"	"HS742T_BREAST"	"Hs 742.T"	"CCLE"	"breast"	"HS742T"
"HS746T_STOMACH"	"HS746T_STOMACH"	"Hs 746T"	"CCLE"	"stomach"	"HS746T"
"HS746T_STOMACH"	"Hs746T"	NA	"cosmic_clp"	"stomach"	"HS746T"
"HS746T_STOMACH"	"HS 746T"	NA	"eurofins"	"Colon/GI (Stomach)"	"HS746T"
"HS751T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HS751T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"Hs 751.T"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HS751T"
"HS766T_PANCREAS"	"HS766T_PANCREAS"	"Hs 766T"	"CCLE"	"pancreas"	"HS766T"
"HS766T_PANCREAS"	"Hs766T"	NA	"cosmic_clp"	"pancreas"	"HS766T"
"HS766T_PANCREAS"	"Hs 766T"	NA	"eurofins"	"Pancreas"	"HS766T"
"HS819T_BONE"	"HS819T_BONE"	"Hs 819.T"	"CCLE"	"bone"	"HS819T"
"HS821T_BONE"	"HS821T_BONE"	"Hs 821.T"	"CCLE"	"bone"	"HS821T"
"HS822T_BONE"	"HS822T_BONE"	"Hs 822.T"	"CCLE"	"bone"	"HS822T"
"HS834T_SKIN"	"HS834T_SKIN"	"Hs 834.T"	"CCLE"	"skin"	"HS834T"
"HS839T_SKIN"	"HS839T_SKIN"	"Hs 839.T"	"CCLE"	"skin"	"HS839T"
"HS840T_UPPER_AERODIGESTIVE_TRACT"	"HS840T_UPPER_AERODIGESTIVE_TRACT"	"Hs 840.T"	"CCLE"	"upper_aerodigestive_tract"	"HS840T"
"HS852T_SKIN"	"HS852T_SKIN"	"Hs 852.T"	"CCLE"	"skin"	"HS852T"
"HS863T_BONE"	"HS863T_BONE"	"Hs 863.T"	"CCLE"	"bone"	"HS863T"
"HS870T_BONE"	"HS870T_BONE"	"Hs 870.T"	"CCLE"	"bone"	"HS870T"
"HS888T_BONE"	"HS888T_BONE"	"Hs 888.T"	"CCLE"	"bone"	"HS888T"
"HS895T_SKIN"	"HS895T_SKIN"	"Hs 895.T"	"CCLE"	"skin"	"HS895T"
"HS934T_SKIN"	"HS934T_SKIN"	"Hs 934.T"	"CCLE"	"skin"	"HS934T"
"HS936T_SKIN"	"HS936T_SKIN"	"Hs 936.T"	"CCLE"	"skin"	"HS936T"
"HS939T_SKIN"	"HS939T_SKIN"	"Hs 939.T"	"CCLE"	"skin"	"HS939T"
"HS939T_SKIN"	"Hs939-T"	NA	"cosmic_clp"	"skin"	"HS939T"
"HS940T_SKIN"	"HS940T_SKIN"	"Hs 940.T"	"CCLE"	"skin"	"HS940T"
"HS940T_SKIN"	"Hs940-T"	NA	"cosmic_clp"	"skin"	"HS940T"
"HS944T_SKIN"	"HS944T_SKIN"	"Hs 944.T"	"CCLE"	"skin"	"HS944T"
"HSC2_UPPER_AERODIGESTIVE_TRACT"	"HSC2_UPPER_AERODIGESTIVE_TRACT"	"HSC-2"	"CCLE"	"upper_aerodigestive_tract"	"HSC2"
"HSC2_UPPER_AERODIGESTIVE_TRACT"	"HSC-2"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"HSC2"
"HSC2_UPPER_AERODIGESTIVE_TRACT"	"HSC-2"	"753562"	"gdsc"	"aero_digestive_tract"	"HSC2"
"HSC3_UPPER_AERODIGESTIVE_TRACT"	"HSC3_UPPER_AERODIGESTIVE_TRACT"	"HSC-3"	"CCLE"	"upper_aerodigestive_tract"	"HSC3"
"HSC3_UPPER_AERODIGESTIVE_TRACT"	"HSC-3"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"HSC3"
"HSC3_UPPER_AERODIGESTIVE_TRACT"	"HSC-3"	"907061"	"gdsc"	"aero_digestive_tract"	"HSC3"
"HSC39_STOMACH"	"HSC-39"	NA	"cosmic_clp"	"stomach"	"HSC39"
"HSC4_UPPER_AERODIGESTIVE_TRACT"	"HSC4_UPPER_AERODIGESTIVE_TRACT"	"HSC-4"	"CCLE"	"upper_aerodigestive_tract"	"HSC4"
"HSC4_UPPER_AERODIGESTIVE_TRACT"	"HSC-4"	NA	"cosmic_clp"	"upper_aerodigestive_tract"	"HSC4"
"HSC4_UPPER_AERODIGESTIVE_TRACT"	"HSC-4"	"907062"	"gdsc"	"aero_digestive_tract"	"HSC4"
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HT"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HT"
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HT"	NA	"cosmic_clp"	"haematopoietic_and_lymphoid_tissue"	"HT"
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HT"	"907063"	"gdsc"	"blood"	"HT"
"HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HT"	NA	"eurofins"	"Haematopoietic and lymphoid (Diffuse mixed lymphoma)"	"HT"
"HT1080_SOFT_TISSUE"	"HT1080_SOFT_TISSUE"	"HT-1080"	"CCLE"	"soft_tissue"	"HT1080"
"HT1080_SOFT_TISSUE"	"HT-1080"	NA	"cosmic_clp"	"soft_tissue"	"HT1080"
"HT1080_SOFT_TISSUE"	"HT-1080"	"907064"	"gdsc"	"soft_tissue"	"HT1080"
"HT1080_SOFT_TISSUE"	"HT-1080"	NA	"eurofins"	"Soft Tissue (Sarcoma)"	"HT1080"
"HT115_LARGE_INTESTINE"	"HT115_LARGE_INTESTINE"	"HT115"	"CCLE"	"large_intestine"	"HT115"
"HT115_LARGE_INTESTINE"	"HT-115"	NA	"cosmic_clp"	"large_intestine"	"HT115"
"HT1197_URINARY_TRACT"	"HT1197_URINARY_TRACT"	"HT-1197"	"CCLE"	"urinary_tract"	"HT1197"
"HT1197_URINARY_TRACT"	"HT-1197"	NA	"cosmic_clp"	"urinary_tract"	"HT1197"
"HT1197_URINARY_TRACT"	"HT-1197"	"907065"	"gdsc"	"urogenital_system"	"HT1197"
"HT1197_URINARY_TRACT"	"HT-1197"	NA	"eurofins"	"Bladder"	"HT1197"
"HT1376_URINARY_TRACT"	"HT1376_URINARY_TRACT"	"HT-1376"	"CCLE"	"urinary_tract"	"HT1376"
"HT1376_URINARY_TRACT"	"HT-1376"	NA	"cosmic_clp"	"urinary_tract"	"HT1376"
"HT1376_URINARY_TRACT"	"HT-1376"	"907066"	"gdsc"	"urogenital_system"	"HT1376"
"HT1376_URINARY_TRACT"	"HT1376"	NA	"eurofins"	"Bladder"	"HT1376"
"HT144_SKIN"	"HT144_SKIN"	"HT-144"	"CCLE"	"skin"	"HT144"
"HT144_SKIN"	"HT-144"	NA	"cosmic_clp"	"skin"	"HT144"
"HT144_SKIN"	"HT-144"	"907067"	"gdsc"	"skin"	"HT144"
"HT29_LARGE_INTESTINE"	"HT29_LARGE_INTESTINE"	"HT-29"	"CCLE"	"large_intestine"	"HT29"
"HT29_LARGE_INTESTINE"	"HT-29"	NA	"cosmic_clp"	"large_intestine"	"HT29"
"HT29_LARGE_INTESTINE"	"HT-29"	"905939"	"gdsc"	"digestive_system"	"HT29"
"HT29_LARGE_INTESTINE"	"HT-29"	NA	"eurofins"	"Colon"	"HT29"
"HT3_CERVIX"	"HT-3"	NA	"cosmic_clp"	"cervix"	"HT3"
"HT3_CERVIX"	"HT-3"	"907068"	"gdsc"	"urogenital_system"	"HT3"
"HT3_CERVIX"	"HT-3"	NA	"eurofins"	"Female GU (Cervix)"	"HT3"
"HT55_LARGE_INTESTINE"	"HT55_LARGE_INTESTINE"	"HT55"	"CCLE"	"large_intestine"	"HT55"
"HT55_LARGE_INTESTINE"	"HT55"	NA	"cosmic_clp"	"large_intestine"	"HT55"
"HT55_LARGE_INTESTINE"	"HT55"	"907287"	"gdsc"	"digestive_system"	"HT55"
"HTCC3_THYROID"	"HTC-C3"	NA	"cosmic_clp"	"thyroid"	"HTCC3"
"HTCC3_THYROID"	"HTC-C3"	"924151"	"gdsc"	"thyroid"	"HTCC3"
"HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HTK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HTK-"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HTK"
"HUCCT1_BILIARY_TRACT"	"HUCCT1_BILIARY_TRACT"	"HuCCT1"	"CCLE"	"biliary_tract"	"HUCCT1"
"HUCCT1_BILIARY_TRACT"	"HuCCT1"	NA	"cosmic_clp"	"biliary_tract"	"HUCCT1"
"HUCCT1_BILIARY_TRACT"	"HuCCT1"	"907069"	"gdsc"	"digestive_system"	"HUCCT1"
"HUCCT1_BILIARY_TRACT"	"HuCCT1"	NA	"eurofins"	"Liver"	"HUCCT1"
"HUG1N_STOMACH"	"HUG1N_STOMACH"	"HuG1-N"	"CCLE"	"stomach"	"HUG1N"
"HUH1_LIVER"	"HUH1_LIVER"	"huH-1"	"CCLE"	"liver"	"HUH1"
"HUH1_LIVER"	"huH-1"	NA	"cosmic_clp"	"liver"	"HUH1"
"HUH28_BILIARY_TRACT"	"HUH28_BILIARY_TRACT"	"HuH28"	"CCLE"	"biliary_tract"	"HUH28"
"HUH6_LIVER"	"HUH6_LIVER"	"HuH-6"	"CCLE"	"liver"	"HUH6"
"HUH6CLONE5_LIVER"	"HUH-6-clone5"	NA	"cosmic_clp"	"liver"	"HUH6CLONE5"
"HUH6CLONE5_LIVER"	"HUH-6 Clone 5"	NA	"eurofins"	"Liver"	"HUH6CLONE5"
"HUH7_LIVER"	"HUH7_LIVER"	"HuH-7"	"CCLE"	"liver"	"HUH7"
"HUH7_LIVER"	"HuH-7"	NA	"cosmic_clp"	"liver"	"HUH7"
"HUH7_LIVER"	"HuH-7"	"907071"	"gdsc"	"digestive_system"	"HUH7"
"HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HuNS1"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HUNS1"
"HUO3N1_BONE"	"HuO-3N1"	NA	"cosmic_clp"	"bone"	"HUO3N1"
"HUO3N1_BONE"	"HuO-3N1"	"909977"	"gdsc"	"bone"	"HUO3N1"
"HUO9_BONE"	"HuO9"	NA	"cosmic_clp"	"bone"	"HUO9"
"HUO9_BONE"	"HuO9"	"907072"	"gdsc"	"bone"	"HUO9"
"HUPT3_PANCREAS"	"HUPT3_PANCREAS"	"HUP-T3"	"CCLE"	"pancreas"	"HUPT3"
"HUPT3_PANCREAS"	"HuP-T3"	NA	"cosmic_clp"	"pancreas"	"HUPT3"
"HUPT3_PANCREAS"	"HuP-T3"	"907285"	"gdsc"	"pancreas"	"HUPT3"
"HUPT4_PANCREAS"	"HUPT4_PANCREAS"	"HUP-T4"	"CCLE"	"pancreas"	"HUPT4"
"HUPT4_PANCREAS"	"HuP-T4"	NA	"cosmic_clp"	"pancreas"	"HUPT4"
"HUPT4_PANCREAS"	"HuP-T4"	"907286"	"gdsc"	"pancreas"	"HUPT4"
"HUPT4_PANCREAS"	"HuP-T4"	NA	"eurofins"	"Pancreas"	"HUPT4"
"HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HUT102_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HuT 102"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HUT102"
"HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	"HuT 78"	"CCLE"	"haematopoietic_and_lymphoid_tissue"	"HUT78"
"HUTU80_SMALL_INTESTINE"	"HUTU80_SMALL_INTESTINE"	"HuTu 80"	"CCLE"	"small_intestine"	"HUTU80"
"HUTU80_SMALL_INTESTINE"	"HUTU-80"	NA	"cosmic_clp"	"small_intestine"	"HUTU80"
